time_s,r1_x_km,r1_y_km,r1_z_km,r2_x_km,r2_y_km,r2_z_km,distance_km
6365.0,2954.2663125135095,5584.163625463042,-3001.2377556876872,1478.177326246485,5472.05766698951,-4098.796755834622,1842.8353697787602
6370.0,2925.7770774728842,5585.843592620299,-3025.9661159075936,1446.6149526707347,5465.709979424195,-4118.524035221377,1842.8335474274459
6375.0,2897.2026284126814,5587.360870630184,-3050.606344078431,1415.0104597854856,5459.203153505586,-4138.131400611928,1842.8317269318336
6380.0,2868.5437983280995,5588.715416761378,-3075.1577233441767,1383.3647682402714,5452.537380461206,-4157.618282469187,1842.8299083324055
6385.0,2839.8014226630353,5589.907193034678,-3099.6195394558817,1351.6787998660932,5445.7128561520785,-4176.9841147843135,1842.8280916682584
6390.0,2810.976339285482,5590.936166223936,-3123.9910807925226,1319.953477648353,5438.72978106679,-4196.228335093164,1842.826276977121
6395.0,2782.0693884628563,5591.802307856863,-3148.2716383817988,1288.189725699759,5431.588360315397,-4215.350384492595,1842.8244642953368
6400.0,2753.0814128372676,5592.505594215691,-3172.460505920821,1256.3884692331947,5424.288803623218,-4234.349707656692,1842.8226536578884
6405.0,2724.013257400687,5593.046006337691,-3196.556979796752,1224.5506345345618,5416.831325324466,-4253.225752852866,1842.8208450983689
6410.0,2694.86576947009,5593.423530015552,-3220.5603591073323,1192.6771489355897,5409.216144355763,-4271.977971957858,1842.8190386490091
6415.0,2665.6397986625057,5593.638155797622,-3244.4699456813496,1160.7689407866221,5401.443484249516,-4290.605820473636,1842.8172343406725
6420.0,2636.3361968699955,5593.689878988,-3268.2850440990173,1128.8269394293723,5393.513573127148,-4309.1087575431675,1842.815432202842
6425.0,2606.955818234592,5593.5786996464985,-3292.004961712265,1096.8520751696506,5385.42664369221,-4327.486245966101,1842.8136322636417
6430.0,2577.499519123144,5593.304622588455,-3315.629008664953,1064.8452792500698,5377.182933223341,-4345.7377522143315,1842.811834549827
6435.0,2547.9681581021255,5592.867657384407,-3339.156497912996,1032.8074838227233,5368.7826835671085,-4363.862746447451,1842.810039086793
6440.0,2518.362595912355,5592.26781835963,-3362.586745244408,1000.739621921839,5360.226141130707,-4381.860702528095,1842.8082458985737
6445.0,2488.6836954436685,5591.505124593525,-3385.91906929926,968.6426274364097,5351.513556874521,-4399.731098037177,1842.8064550078402
6450.0,2458.9323217095307,5590.579599918875,-3409.152791589547,936.5174350827979,5342.645186304562,-4417.47341428901,1842.8046664359176
6455.0,2429.109341821576,5589.4912729209545,-3432.2872365189746,904.3649803773302,5333.621289464766,-4435.08713634632,1842.8028802027702
6460.0,2399.2156249641025,5588.240176936504,-3455.321731402655,872.1861996088526,5324.442130929152,-4452.571753035138,1842.8010963270203
6465.0,2369.2520423684873,5586.826350052555,-3478.255606486719,839.982029811282,5315.107979793869,-4469.926756959595,1842.7993148259386
6470.0,2339.219467287572,5585.249835105128,-3501.088194967831,807.7534087361312,5305.619109669084,-4487.151644516589,1842.7975357154594
6475.0,2309.1187749699566,5583.510679677775,-3523.818833012628,775.5012748250114,5295.975798670748,-4504.245915910345,1842.7957590101737
6480.0,2278.950842634266,5581.608936099993,-3546.4468597770583,743.2265671821281,5286.178329412245,-4521.209075166866,1842.7939847233413
6485.0,2248.7165494433416,5579.54466144549,-3568.971617425631,710.9302255467467,5276.226988995883,-4538.0406301482635,1842.7922128668952
6490.0,2218.416776478387,5577.317917530321,-3591.3924511505843,678.6131902656598,5266.12206900427,-4554.740092566966,1842.7904434514335
6495.0,2188.0524067130505,5574.928770910865,-3613.7087091909534,646.2764022656136,5255.863865491554,-4571.30697799984,1842.788676486241
6500.0,2157.6243249874688,5572.3772928816825,-3635.919742851546,613.9208030257494,5245.452678974531,-4587.740805902153,1842.7869119792836
6505.0,2127.133417982239,5569.663559473223,-3658.0249065218345,581.5473345500072,5234.888814423633,-4604.041099621468,1842.7851499372157
6510.0,2096.5805741923496,5566.787651449392,-3680.0235576947466,549.1569393395313,5224.172581253761,-4620.207386411382,1842.7833903653834
6515.0,2065.9666839010615,5563.749654304979,-3701.9150569853678,516.7505603650615,5213.3042933150155,-4636.239197445173,1842.7816332678299
6520.0,2035.292639153732,5560.5496582629485,-3723.698768149543,484.3291410393001,5202.284268883279,-4652.136067829318,1842.7798786473095
6525.0,2004.5593337315916,5557.187758271591,-3745.3740581023944,451.89362518929266,5191.112830650679,-4667.897536616899,1842.7781265052818
6530.0,1973.7676631254737,5553.664054001527,-3766.9402969367343,419.44495702878487,5179.790305715912,-4683.523146820883,1842.7763768419154
6535.0,1942.918524509489,5549.978649842588,-3788.3968579413918,386.9840811305572,5168.317025574452,-4699.012445427306,1842.7746296561108
6540.0,1912.0128167146645,5546.131654900539,-3809.7431176194286,354.5119423987853,5156.693326108613,-4714.364983408305,1842.77288494549
6545.0,1881.0514402025276,5542.123182993676,-3830.978455706279,322.02948604136543,5144.919547577502,-4729.580315735058,1842.771142706412
6550.0,1850.0352970386405,5537.953352649277,-3852.1022551877727,289.5376575422469,5132.996034606831,-4744.658001390597,1842.7694029339718
6555.0,1818.9652908660992,5533.6222870999145,-3873.113902318071,257.03740263375323,5120.923136178603,-4759.597603382495,1842.7676656220142
6560.0,1787.8423268789854,5529.130114279644,-3894.0127866375074,224.52966726890264,5108.701205620679,-4774.398688755445,1842.765930763138
6565.0,1756.6673117957703,5524.4769668200215,-3914.798300990315,192.01539759372872,5096.330600596206,-4789.060828603703,1842.7641983486983
6570.0,1725.441153832682,5519.662982046018,-3935.469841542273,159.49553991958078,5083.811683092929,-4803.583598083433,1842.7624683688286
6575.0,1694.1647626770193,5514.688301971772,-3956.026807798238,126.97104069544795,5071.144819412373,-4817.966576424903,1842.7607408124254
6580.0,1662.8390494604462,5509.553073296219,-3976.468602619591,94.44284648026569,5058.3303801588945,-4832.209346944583,1842.7590156671704
6585.0,1631.464926732227,5504.257447398567,-3996.7946322415587,61.911903915219675,5045.368740228612,-4846.311497057113,1842.7572929195442
6590.0,1600.0433084324254,5498.801580333651,-4017.004306290465,29.379159696063393,5032.260278798216,-4860.2726182871465,1842.7555725548168
6595.0,1568.5751098650717,5493.185632827135,-4037.0970378008547,-3.1544394545779695,5019.005379313641,-4874.0923062810725,1842.7538545570708
6600.0,1537.061247671287,5487.409770270593,-4057.0722432325315,-35.68794681488206,5005.604429478632,-4887.77016081862,1842.7521389091955
6605.0,1505.5026398023733,5481.474162716433,-4076.9293424874813,-68.22041569152913,4992.057821243161,-4901.305785824334,1842.7504255929139
6610.0,1473.900205492866,5475.3789848727,-4096.6677589267,-100.75089944736096,4978.36595079175,-4914.698789378929,1842.7487145887703
6615.0,1442.254865233547,5469.124416097738,-4116.286919386922,-133.2784515290748,4964.529218531644,-4927.948783730523,1842.7470058761521
6620.0,1410.5675407444335,5462.710640394699,-4135.786254197219,-165.80212549488138,4950.548029080881,-4941.055385305747,1842.7452994333
6625.0,1378.8391549477228,5456.137846405956,-4155.16519719554,-198.3209750421681,4936.422791256224,-4954.018214720718,1842.743595237303
6630.0,1347.0706319407107,5449.406227407327,-4174.423185745093,-230.83405403516306,4922.1539180609825,-4966.836896791912,1842.7418932641287
6635.0,1315.2628969686746,5442.515981302203,-4193.559660750666,-263.34041653257435,4907.741826672701,-4979.511060546888,1842.7401934886161
6640.0,1283.4168763977248,5435.467310615525,-4212.574066674812,-295.8391168152311,4893.186938430744,-4992.040339234902,1842.738495884488
6645.0,1251.533497687632,5428.260422487624,-4231.465851553943,-328.3292094137102,4878.489678823736,-5004.42437033738,1842.7368004243613
6650.0,1219.6136893646146,5420.895528667929,-4250.234467014315,-360.8097491359678,4863.6504774769,-5016.662795578298,1842.7351070797663
6655.0,1187.6583809941046,5413.372845508536,-4268.879368287894,-393.2797910949284,4848.669768139271,-5028.755260934392,1842.733415821139
6660.0,1155.668503153488,5405.69259395765,-4287.400014228134,-425.73839073609076,4833.54798867078,-5040.701416645274,1842.731726617845
6665.0,1123.6449874048064,5397.854999552881,-4305.795867325628,-458.18460386511725,4818.285581029236,-5052.500917223412,1842.730039438187
6670.0,1091.588766267447,5389.860292414412,-4324.0663937236595,-490.617486675387,4802.88299125717,-5064.153421463981,1842.728354249412
6675.0,1059.5007731907936,5381.708707238034,-4342.211063233648,-523.0360957755624,4787.340669468579,-5075.658592454588,1842.7266710177205
6680.0,1027.3819425268632,5373.40048328804,-4360.22934935047,-555.439488217124,4771.659069835539,-5087.016097584874,1842.7249897082836
6685.0,995.2332095029165,5364.935864389996,-4378.120729267688,-587.8267215218914,4755.8386505747,-5098.225608555978,1842.7233102852497
6690.0,963.0555101940357,5356.31509892336,-4395.884683892658,-620.1968537095388,4739.8798739336735,-5109.2868013898915,1842.7216327117555
6695.0,930.8497814956994,5347.538439813991,-4413.520697861528,-652.5489433250677,4723.783206177297,-5120.199356438662,1842.7199569499367
6700.0,898.616961096315,5338.606144526509,-4431.0282595541275,-684.8820494662932,4707.549117573778,-5130.962958393488,1842.7182829609428
6705.0,866.3579874497422,5329.518475056515,-4448.406861108738,-717.1952318112807,4691.178082380735,-5141.577296293677,1842.7166107049386
6710.0,834.0737997478046,5320.275697922707,-4465.655998436762,-749.4875506457879,4674.670578831102,-5152.042063535472,1842.714940141137
6715.0,801.7653378927606,5310.878084158835,-4482.775171237272,-781.7580668906567,4658.027089118946,-5162.35695788075,1842.7132712277792
6720.0,769.4335424697728,5301.325909305533,-4499.763883011447,-814.005842129224,4641.248099385139,-5172.521681465606,1842.7116039221762
6725.0,737.0793547193556,5291.619453402027,-4516.6216410769,-846.2299386346689,4624.334099702942,-5182.5359408087825,1842.7099381807047
6730.0,704.7037165098118,5281.759000977698,-4533.347956581882,-878.4294193973542,4607.285584063463,-5192.399446819987,1842.7082739588186
6735.0,672.307570309641,5271.744841043527,-4549.9423445193825,-910.6033481521539,4590.103050360994,-5202.111914808077,1842.7066112110726
6740.0,639.8918591599461,5261.5772670833985,-4566.404323741109,-942.7507894057343,4572.787000378258,-5211.6730644891095,1842.7049498911215
6745.0,607.4575266468139,5251.256577045277,-4582.733416971356,-974.8708084638314,4555.337939771519,-5221.082619994268,1842.7032899517428
6750.0,575.0055168736972,5240.783073332252,-4598.929150820749,-1006.962471458476,4537.756378055596,-5230.340309877645,1842.7016313448394
6755.0,542.5367744337753,5230.157062793461,-4614.9910557998855,-1039.0248453752142,4520.042828588762,-5239.445867123918,1842.6999740214612
6760.0,510.0522443822966,5219.378856714866,-4630.918666332851,-1071.0569980802954,4502.197808557523,-5248.3990291558675,1842.6983179318152
6765.0,477.55287220893035,5208.448770809917,-4646.7115207706165,-1103.0579983478126,4484.221838961309,-5257.199537841782,1842.6966630252732
6770.0,445.0396038100811,5197.367125210073,-4662.369161404335,-1135.0269158868448,4466.115444597019,-5265.847139502727,1842.6950092503903
6775.0,412.5133854612324,5186.134244455207,-4677.89113447849,-1166.9628213685337,4447.879154043501,-5274.341584919681,1842.6933565549211
6780.0,379.97516378923183,5174.7504574838695,-4693.2769902039645,-1198.864786453163,4429.513499645881,-5282.6826293405375,1842.6917048858227
6785.0,347.4258857446261,5163.2160976234345,-4708.5262827709585,-1230.7318838171693,4411.019017499814,-5290.8700324869815,1842.6900541892767
6790.0,314.86649857393206,5151.531502580105,-4723.638570361809,-1262.5631871801622,4392.396247435607,-5298.9035585612355,1842.6884044106994
6795.0,282.29794979195265,5139.697014428811,-4738.61341516368,-1294.3577713318666,4373.645733002252,-5306.782976252662,1842.6867554947555
6800.0,249.7211871540532,5127.712979602952,-4753.4503833811395,-1326.114712159071,4354.768021451329,-5314.50805874424,1842.6851073853782
6805.0,217.13715862844904,5115.5797488840435,-4768.149045248616,-1357.8330866724966,4335.763663720833,-5322.078583718913,1842.6834600257616
6810.0,184.54681236848967,5103.297677391207,-4782.7089750427285,-1389.5119730336824,4316.633214418865,-5329.4943333658075,1842.6818133584059
6815.0,151.95109668493438,5090.867124570559,-4797.129751094508,-1421.1504505817863,4297.377231807229,-5336.755094386297,1842.6801673251096
6820.0,119.35096001822868,5078.288454184456,-4811.410955801488,-1452.747599860376,4277.99627778494,-5343.860657999964,1842.678521866987
6825.0,86.74735091079118,5065.562034300625,-4825.552175639679,-1484.3025026441644,4258.4909178716025,-5350.8108199504,1842.6768769244848
6830.0,54.14121797927462,5052.68823728116,-4839.553001175424,-1515.8142419657268,4238.861721190692,-5357.605380510899,1842.6752324373972
6835.0,21.533509886859076,5039.6674397714005,-4853.413027077121,-1547.2819021421574,4219.109260452747,-5364.2441444899905,1842.6735883448803
6840.0,-11.074824684476143,5026.500022688688,-4867.131852126844,-1578.7045688016956,4199.234111938435,-5370.726921236866,1842.6719445854685
6845.0,-43.68283706166888,5013.186371210978,-4880.709079231817,-1610.0813289103032,4179.236855481545,-5377.053524646649,1842.6703010970762
6850.0,-76.28957860828649,4999.726874765363,-4894.144315435789,-1641.4112707982135,4159.118074451843,-5383.223773165546,1842.6686578170338
6855.0,-108.89410075222715,4986.121927016438,-4907.4371719302635,-1672.6934841864093,4138.878355737869,-5389.237489795857,1842.6670146820827
6860.0,-141.49545501347058,4972.371925854555,-4920.587264065644,-1703.9270602131212,4118.518289729566,-5395.09450210086,1842.6653716284004
6865.0,-174.09269303169899,4958.47727338397,-4933.594211362187,-1735.1110914601688,4098.038470300909,-5400.794642209546,1842.6637285916154
6870.0,-206.68486659405087,4944.438375910847,-4946.457637520905,-1766.2446719793716,4077.4394947923324,-5406.337746821231,1842.6620855068177
6875.0,-239.2710276627816,4930.255643931144,-4959.177170434305,-1797.326897318847,4056.7219639931236,-5411.723657210038,1842.6604423085762
6880.0,-271.8502284029402,4915.92949211839,-4971.752442197005,-1828.3568645492828,4035.8864821236893,-5416.952219229233,1842.6587989309583
6885.0,-304.4215212100535,4901.460339311318,-4984.183089116244,-1859.3336722901622,4014.933656817734,-5422.023283315436,1842.6571553075296
6890.0,-336.9839587377563,4886.848608501407,-4996.468751722247,-1890.2564207359267,3993.8640991043408,-5426.936704492691,1842.655511371389
6895.0,-369.53659392545495,4872.094726820275,-5008.609074778475,-1921.1242116821118,3972.678423389945,-5431.692342376405,1842.6538670551774
6900.0,-402.07848002596427,4857.199125526966,-5020.603707291745,-1951.9361485514087,3951.377247440226,-5436.290061177147,1842.6522222910796
6905.0,-434.6086706331173,4842.162239995124,-5032.452302522236,-1982.6913364196914,3929.961192361898,-5440.72972970433,1842.6505770108586
6910.0,-467.12621970938386,4826.984509700029,-5044.154517993351,-2013.3888820419938,3908.430882584393,-5445.011221369724,1842.648931145864
6915.0,-499.6301816134572,4811.666378205532,-5055.710015501461,-2044.0278938784163,3886.7869458414707,-5449.134414190874,1842.647284627048
6920.0,-532.1196111278526,4796.208293150859,-5067.11846112554,-2074.60748212,3865.0300131527183,-5453.099190794353,1842.6456373849671
6925.0,-564.5935634864467,4780.6107062373085,-5078.379525236632,-2105.1267587145385,3843.1607188049584,-5456.905438418894,1842.6439893498289
6930.0,-597.0510944020396,4764.874073214819,-5089.492882507233,-2135.584837392324,3821.179700333573,-5460.553048918378,1842.6423404514753
6935.0,-629.491260093882,4748.99885386843,-5100.458211920521,-2165.9808336918695,3799.0875985037233,-5464.041918764707,1842.6406906194268
6940.0,-661.913117315194,4732.98551200462,-5111.275196779472,-2196.3138649855264,3776.8850572914916,-5467.371949050506,1842.6390397828611
6945.0,-694.3157233806457,4716.834515437532,-5121.943524715835,-2226.5830505051085,3754.5727238649065,-5470.543045491735,1842.6373878706822
6950.0,-726.698136193843,4700.546335975076,-5132.462887698991,-2256.787511367387,3732.1512485649155,-5473.555118430117,1842.6357348114777
6955.0,-759.0594142747711,4684.121449404934,-5142.832982044678,-2286.926370599591,3709.6212848862274,-5476.4080828354745,1842.6340805335833
6960.0,-791.398616787238,4667.56033548042,-5153.053508423589,-2316.9987531648067,3686.983489458095,-5479.101858307899,1842.6324249650627
6965.0,-823.7148035662633,4650.863477906262,-5163.124171869836,-2347.0037859873432,3664.238522024989,-5481.636369079809,1842.6307680337638
6970.0,-856.007035145494,4634.031364324235,-5173.0446817893,-2376.9405979780104,3641.387045427204,-5484.011544017848,1842.6291096672796
6975.0,-888.2743727845401,4617.064486298706,-5182.814751967832,-2406.8083200593674,3618.429725581352,-5486.22731662467,1842.627449793016
6980.0,-920.5158784963304,4599.963339302052,-5192.434100579345,-2436.606085190888,3595.3672314607848,-5488.2836250405735,1842.625788338181
6985.0,-952.7306150744122,4582.728422699974,-5201.902450193751,-2466.3330283940645,3572.2002350759317,-5490.180412045015,1842.624125229811
6990.0,-984.9176461202497,4565.36023973669,-5211.219527784803,-2495.9882867774622,3548.9294114545337,-5491.917625057963,1842.6224603947826
6995.0,-1017.0760360704783,4547.859297520024,-5220.385064737771,-2525.570999561685,3525.5554386218214,-5493.4952161411475,1842.6207937598194
7000.0,-1049.2048502241312,4530.226107006375,-5229.398796857012,-2555.0803081043127,3502.07899758057,-5494.913141999148,1842.6191252515378
7005.0,-1081.3031547698552,4512.46118298559,-5238.260464373405,-2584.5153559247306,3478.5007722911087,-5496.1713639803575,1842.6174547964247
7010.0,-1113.3700168130713,4494.565044065711,-5246.969811951644,-2613.8752887289284,3454.821449651217,-5497.269848077816,1842.615782320887
7015.0,-1145.4045044031268,4476.538212657614,-5255.526588697419,-2643.159254434208,3431.041719475955,-5498.208564929893,1842.614107751244
7020.0,-1177.4056865603932,4458.3812149595615,-5263.930548164447,-2672.366403193832,3407.1622744774113,-5498.98748982085,1842.6124310137607
7025.0,-1209.3726333033894,4440.094580941591,-5272.18144836139,-2701.495887421638,3383.1838102443317,-5499.60660268126,1842.6107520346566
7030.0,-1241.3044156757749,4421.678844329875,-5280.279051758628,-2730.5468618164987,3359.1070252217464,-5500.065888088289,1842.609070740119
7035.0,-1273.200105773391,4403.134542590906,-5288.223125294904,-2759.518483386792,3334.9326206904393,-5500.365335265852,1842.607387056326
7040.0,-1305.058776771248,4384.462216915599,-5296.013440383846,-2788.4099114747796,3310.6613007463666,-5500.504938084621,1842.6057009094607
7045.0,-1336.8795029504624,4365.662412203289,-5303.649772920342,-2817.2203077808995,3286.293772280007,-5500.484695061913,1842.6040122257252
7050.0,-1368.6613597251594,4346.735677045621,-5311.131903286797,-2845.9488363879877,3261.830744955617,-5500.30460936142,1842.602320931361
7055.0,-1400.4034236693706,4327.6825637103275,-5318.459616359258,-2874.5946637854568,3237.27293119041,-5499.964688792836,1842.6006269526622
7060.0,-1432.1047725438432,4308.503628124906,-5325.632701513385,-2903.1569588933526,3212.6210461336696,-5499.46494581131,1842.598930215988
7065.0,-1463.764485322856,4289.199429860196,-5332.650952630324,-2931.6348930863905,3187.875807645766,-5498.805397516801,1842.5972306477968
7070.0,-1495.3816422209752,4269.770532113839,-5339.514168102426,-2960.0276402178706,3163.0379362771237,-5497.986065653274,1842.595528174635
7075.0,-1526.9553247197673,4250.217501693645,-5346.222150838821,-2988.3343766435532,3138.10815524708,-5497.006976607767,1842.5938227231854
7080.0,-1558.484615594492,4230.540909000854,-5352.774708270904,-3016.554281245424,3113.0871904227038,-5495.868161409324,1842.5921142202458
7085.0,-1589.9685989407292,4210.74132801329,-5359.171652357633,-3044.686535455426,3087.9757702975103,-5494.569655727801,1842.590402592782
7090.0,-1621.4063602009792,4190.819336268416,-5365.41279959074,-3072.730323279073,3062.7746259701166,-5493.111499872516,1842.5886877679277
7095.0,-1652.7969861912172,4170.775514846294,-5371.497970999779,-3100.6848313190053,3037.484491122831,-5491.49373879079,1842.5869696729972
7100.0,-1684.1395651274072,4150.6104483524205,-5377.426992157056,-3128.5492487984625,3012.1061020001525,-5489.7164220663335,1842.5852482354985
7105.0,-1715.4331866519615,4130.324724900495,-5383.199693182422,-3156.322767584688,2986.6401973872044,-5487.779603917506,1842.5835233831722
7110.0,-1746.676941860167,4109.91893609506,-5388.81590874793,-3184.004582212232,2961.087518588111,-5485.683343195447,1842.5817950439828
7115.0,-1777.8699233265556,4089.393677014056,-5394.275478082361,-3211.593889906191,2935.448809404282,-5483.427703382057,1842.5800631461498
7120.0,-1809.0112251312394,4068.74954619127,-5399.578244975617,-3239.0898906053626,2909.7248161126417,-5481.01275258786,1842.5783276181598
7125.0,-1840.099942886187,4047.987145598691,-5404.724057782979,-3266.4917869853125,2883.916287443787,-5478.438563549723,1842.5765883887796
7130.0,-1871.1351737614634,4027.107080628762,-5409.712769429233,-3293.798784481363,2858.0239745600734,-5475.705213628442,1842.5748453870688
7135.0,-1902.1160165114056,4006.109960076544,-5414.544237412656,-3321.010091311504,2832.04863103363,-5472.8127848061995,1842.5730985424145
7140.0,-1933.0415715007675,3984.9963961217672,-5419.218323808879,-3348.1249184992134,2805.9910128243177,-5469.761363683881,1842.5713477845293
7145.0,-1963.9109407307967,3963.767004310804,-5423.734895274607,-3375.1424798961866,2779.851878257616,-5466.551041478261,1842.5695930434715
7150.0,-1994.7232278652766,3942.422403538527,-5428.093823051204,-3402.061992204998,2753.6319880024394,-5463.181914019054,1842.567834249661
7155.0,-2025.4775382564978,3920.9632160300916,-5432.294982968154,-3428.882675001664,2727.332105048889,-5459.654081745833,1842.5660713339064
7160.0,-2056.1729789711967,3899.3900673226112,-5436.338255446379,-3455.6037507581204,2700.9529946859534,-5455.967649704818,1842.5643042274048
7165.0,-2086.808658816435,3877.703586246731,-5440.223525501423,-3482.224444864623,2674.495424479125,-5452.122727545524,1842.5625328617614
7170.0,-2117.3836883654053,3855.904404908135,-5443.950682746503,-3508.7439856520396,2647.9601642479724,-5448.119429517279,1842.560757169013
7175.0,-2147.897179983214,3833.9931586689295,-5447.519621395431,-3535.1616044140846,2621.3479860436314,-5443.957874465613,1842.5589770816418
7180.0,-2178.348247852587,3811.9704861289542,-5450.930240265396,-3561.476535429436,2594.6596641262486,-5439.638185828504,1842.5571925325885
7185.0,-2208.736007999528,3789.837029106993,-5454.182442779605,-3587.6880159837724,2567.895974942366,-5435.160491632506,1842.5554034552617
7190.0,-2239.0595783189146,3767.5934326218908,-5457.276136969804,-3613.795286391732,2541.0576971022233,-5430.524924488726,1842.5536097835661
7195.0,-2269.3180786000403,3745.240344873591,-5460.211235478658,-3639.79759001876,2514.1456113570307,-5425.7316215886885,1842.551811451907
7200.0,-2299.5106305520912,3722.7784172240745,-5462.9876555619885,-3665.6941733028857,2487.1605005761558,-5420.780724700053,1842.5500083952238
7205.0,-2329.6363578295823,3700.2083041782025,-5465.605319090891,-3691.484285776387,2460.1031497242693,-5415.672380162198,1842.5482005489775
7210.0,-2359.6943860577094,3677.5306633644855,-5468.064152553703,-3717.167180087379,2432.9743458384237,-5410.40673888169,1842.5463878491894
7215.0,-2389.6838428576543,3654.746155515756,-5470.364087057853,-3742.742112021304,2405.7748780050815,-5404.983956327602,1842.5445702324496
7220.0,-2419.603857871829,3631.8554444497477,-5472.505058331556,-3768.20834052232,2378.505537337083,-5399.404192526712,1842.5427476359246
7225.0,-2449.453562789054,3608.8591970495972,-5474.487006725397,-3793.5651277146117,2351.167116950553,-5393.667612058561,1842.5409199973838
7230.0,-2479.232091369665,3585.7580832442577,-5476.30987721375,-3818.811738923587,2323.7604119417656,-5387.774384050387,1842.5390872552157
7235.0,-2508.9385794705877,3562.552775988816,-5477.9736193961,-3843.947442696995,2296.2862193639457,-5381.724682171931,1842.5372493484228
7240.0,-2538.5721650703013,3539.2439512447413,-5479.478187498195,-3868.971510825937,2268.745338204012,-5375.518684630095,1842.5354062166682
7245.0,-2568.1319882937782,3515.83228796003,-5480.823540373081,-3893.8832183657833,2241.138569359285,-5369.15657416349,1842.5335578002598
7250.0,-2597.617191437339,3492.3184680492827,-5482.009641502004,-3918.681843656998,2213.4667156141177,-5362.638538036841,1842.531704040186
7255.0,-2627.0269189934374,3468.7031763736886,-5483.036458995168,-3943.3666683458564,2185.730581616499,-5355.964768035262,1842.5298448781216
7260.0,-2656.360317675397,3444.9871007209276,-5483.9039655923625,-3967.936977405077,2157.93097385459,-5349.135460458409,1842.527980256442
7265.0,-2685.616536442054,3421.170931784989,-5484.612138663459,-3992.39205915434,2130.068700633211,-5342.150816114495,1842.5261101182443
7270.0,-2714.7947265223543,3397.2553631459186,-5485.160960208766,-4016.7312052807124,2102.14457205029,-5335.01104031417,1842.5242344073554
7275.0,-2743.8940414398708,3373.241091249467,-5485.550416859254,-4040.953710858983,2074.159399973255,-5327.716342864295,1842.5223530683493
7280.0,-2772.9136370372516,3349.1288153866712,-5485.780499876648,-4065.0588743718754,2046.1139980153705,-5320.266938061556,1842.5204660465604
7285.0,-2801.852671500602,3324.919237673349,-5485.851205153374,-4089.045997730182,2018.0091815120418,-5312.663044685972,1842.518573288097
7290.0,-2830.7103053837814,3300.61306302952,-5485.762533212386,-4112.914386292782,1989.8457674970643,-5304.904885994263,1842.516674739862
7295.0,-2859.4857016326578,3276.210999158737,-5485.514489206849,-4136.663348886556,1961.6245746788245,-5296.992689713093,1842.5147703495484
7300.0,-2888.178025609248,3251.713756527357,-5485.107082919687,-4160.292197826215,1933.3464234164585,-5288.926688032178,1842.5128600656822
7305.0,-2916.7864451158234,3227.122048343714,-5484.540328763004,-4183.800248934002,1905.0121356959678,-5280.707117597285,1842.5109438376128
7310.0,-2945.31013041892,3202.4365905372297,-5483.814245777365,-4207.186821559308,1876.6225351062876,-5272.334219503069,1842.5090216155338
7315.0,-2973.7482542732764,3177.6581017374433,-5482.928857630939,-4230.4512385981725,1848.1784468153148,-5263.8082392858205,1842.5070933505
7320.0,-3002.0999919457067,3152.787303252961,-5481.88419261852,-4253.592826512692,1819.6806975458885,-5255.12942691606,1842.5051589944376
7325.0,-3030.3645212388824,3127.8249190503384,-5480.680283660397,-4276.610915350304,1791.1301155517358,-5246.298036791011,1842.503218500155
7330.0,-3058.5410225150445,3102.7716757328876,-5479.3171683011105,-4299.504838762978,1762.52753059337,-5237.314327726953,1842.501271821366
7335.0,-3086.628678719651,3077.628302519397,-5477.794888708054,-4322.273934026306,1733.8737739139513,-5228.178562951437,1842.49931891269
7340.0,-3114.626675404914,3052.395531222804,-5476.113491669951,-4344.9175420584625,1705.1696782151053,-5218.891010095382,1842.4973597296798
7345.0,-3142.5342007533013,3027.074096228762,-5474.2730285952075,-4367.43500743908,1676.416077632712,-5209.451941185045,1842.4953942288107
7350.0,-3170.3504456009155,3001.6647344741705,-5472.273555510111,-4389.825678428012,1647.6138077126316,-5199.861632633859,1842.493422367532
7355.0,-3198.0746034608246,2976.1681854256044,-5470.115133056908,-4412.0889069839695,1618.7637053864319,-5190.120365234153,1842.4914441042383
7360.0,-3225.7058705463005,2950.585191057688,-5467.797826491751,-4434.224048783073,1589.8666089470414,-5180.228424148743,1842.489459398303
7365.0,-3253.2434457939657,2924.9164958314022,-5465.321705682501,-4456.230463237281,1560.9233580243806,-5170.186098902393,1842.4874682101015
7370.0,-3280.686530886885,2899.1628466723064,-5462.686845106406,-4478.107513512704,1531.93479356097,-5159.993683373161,1842.4854705009927
7375.0,-3308.034330277544,2873.324992948712,-5459.893323847641,-4499.854566547826,1502.9017577874806,-5149.651475783613,1842.4834662333635
7380.0,-3335.286051210764,2847.4036864497657,-5456.941225594713,-4521.470993071598,1473.8250941982624,-5139.159778691916,1842.4814553706224
7385.0,-3362.440903746531,2821.399681363486,-5453.830638637741,-4542.95616762142,1444.7056475268464,-5128.5188989828,1842.47943787721
7390.0,-3389.498100782728,2795.3137342547257,-5450.5616558655975,-4564.309468561024,1415.544263721396,-5117.729147858414,1842.4774137186287
7395.0,-3416.4568580778023,2769.146604043056,-5447.134374762916,-4585.530278098227,1386.341789920148,-5106.790840829035,1842.475382861423
7400.0,-3443.316394273317,2742.8990519806093,-5443.54889740696,-4606.617982302598,1357.0990744267917,-5095.704297703669,1842.4733452732364
